"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221021","GS칼텍스","일반","2234","2044","2192","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221022","GS칼텍스","일반","2234","2044","2192","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221023","GS칼텍스","일반","2234","2044","2192","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221024","GS칼텍스","일반","2234","2044","2192","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221025","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221026","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221027","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221028","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221029","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221030","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221031","GS칼텍스","일반","2234","2044","2197","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221101","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221102","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221103","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221104","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221105","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221106","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221107","GS칼텍스","일반","2234","2044","2212","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221108","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221109","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221110","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221111","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221112","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221113","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221114","GS칼텍스","일반","2244","2054","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221115","GS칼텍스","일반","2274","2084","2242","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221116","GS칼텍스","일반","2274","2084","2242","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221117","GS칼텍스","일반","2274","2084","2242","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221118","GS칼텍스","일반","2274","2084","2242","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221119","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221120","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221121","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221122","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221123","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221124","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221125","GS칼텍스","일반","2264","2074","2232","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221126","GS칼텍스","일반","2254","2064","2207","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221127","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221128","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221129","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221130","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221201","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221202","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221203","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221204","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221205","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221206","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221207","GS칼텍스","일반","2254","0","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221208","GS칼텍스","일반","2254","0","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221209","GS칼텍스","일반","2254","0","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221210","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221211","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221212","GS칼텍스","일반","2254","2064","2222","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221213","GS칼텍스","일반","2254","2064","2206","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221214","GS칼텍스","일반","2244","2054","2186","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221215","GS칼텍스","일반","2224","2034","2171","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221216","GS칼텍스","일반","2224","2034","2171","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221217","GS칼텍스","일반","2188","1998","2153","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221218","GS칼텍스","일반","2188","1998","2153","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221219","GS칼텍스","일반","2188","1998","2153","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221220","GS칼텍스","일반","2188","1998","2153","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221221","GS칼텍스","일반","2188","1998","2141","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221222","GS칼텍스","일반","2188","1998","2141","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221223","GS칼텍스","일반","2188","1998","2136","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221224","GS칼텍스","일반","2188","1998","2136","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221225","GS칼텍스","일반","2188","1998","2136","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221226","GS칼텍스","일반","2188","1998","2136","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221227","GS칼텍스","일반","2188","1998","2136","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221228","GS칼텍스","일반","2188","1998","2131","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221229","GS칼텍스","일반","2188","1998","2131","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221230","GS칼텍스","일반","2188","1998","2121","0"
"A0001202","서울 강남구","지에스칼텍스(주)학여울주유소","서울 강남구 남부순환로 3170 (일원2동)","20221231","GS칼텍스","일반","2188","1998","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220701","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220702","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220703","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220704","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220705","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220706","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220707","GS칼텍스","셀프","2560","2410","2394","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220708","GS칼텍스","셀프","2515","2365","2344","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220709","GS칼텍스","셀프","2515","2365","2324","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220710","GS칼텍스","셀프","2515","2365","2324","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220711","GS칼텍스","셀프","2515","2365","2324","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220712","GS칼텍스","셀프","2515","2365","2324","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220713","GS칼텍스","셀프","2515","2365","2324","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220714","GS칼텍스","셀프","2475","2325","2274","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220715","GS칼텍스","셀프","2475","2325","2274","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220716","GS칼텍스","셀프","2475","2325","2274","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220717","GS칼텍스","셀프","2475","2325","2274","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220718","GS칼텍스","셀프","2475","2325","2274","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220719","GS칼텍스","셀프","2401","2285","2251","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220720","GS칼텍스","셀프","2405","2255","2221","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220721","GS칼텍스","셀프","2405","2255","2221","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220722","GS칼텍스","셀프","2405","2255","2221","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220723","GS칼텍스","셀프","2370","2220","2171","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220724","GS칼텍스","셀프","2370","2220","2171","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220725","GS칼텍스","셀프","2370","2220","2171","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220726","GS칼텍스","셀프","2340","2190","2141","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220727","GS칼텍스","셀프","2340","2190","2141","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220728","GS칼텍스","셀프","2340","2190","2141","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220729","GS칼텍스","셀프","2315","2165","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220730","GS칼텍스","셀프","2315","2165","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220731","GS칼텍스","셀프","2315","2165","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220801","GS칼텍스","셀프","2315","2165","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220802","GS칼텍스","셀프","2315","2165","2121","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220803","GS칼텍스","셀프","2285","2135","2101","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220804","GS칼텍스","셀프","2285","2135","2101","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220805","GS칼텍스","셀프","2285","2135","2101","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220806","GS칼텍스","셀프","2265","2115","2086","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220807","GS칼텍스","셀프","2265","2115","2086","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220808","GS칼텍스","셀프","2265","2115","2086","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220809","GS칼텍스","셀프","2265","2115","2086","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220810","GS칼텍스","셀프","2240","2090","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220811","GS칼텍스","셀프","2240","2090","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220812","GS칼텍스","셀프","2240","2090","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220813","GS칼텍스","셀프","2230","2080","2056","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220814","GS칼텍스","셀프","2230","2080","2056","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220815","GS칼텍스","셀프","2230","2080","2056","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220816","GS칼텍스","셀프","2230","2080","2056","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220817","GS칼텍스","셀프","2215","2065","2041","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220818","GS칼텍스","셀프","2215","2065","2041","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220819","GS칼텍스","셀프","2200","2050","2026","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220820","GS칼텍스","셀프","2200","2050","2026","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220821","GS칼텍스","셀프","2200","2050","2026","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220822","GS칼텍스","셀프","2200","2050","2026","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220823","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220824","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220825","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220826","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220827","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220828","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220829","GS칼텍스","셀프","2190","2040","2016","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220830","GS칼텍스","셀프","2190","2040","2036","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220831","GS칼텍스","셀프","2190","2040","2036","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220901","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220902","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220903","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220904","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220905","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220906","GS칼텍스","셀프","2190","2040","2066","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220907","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220908","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220909","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220910","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220911","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220912","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220913","GS칼텍스","셀프","2198","2048","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220914","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220915","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220916","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220917","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220918","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220919","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220920","GS칼텍스","셀프","2193","2043","2074","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220921","GS칼텍스","셀프","2183","2033","2064","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220922","GS칼텍스","셀프","2183","2033","2064","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220923","GS칼텍스","셀프","2183","2033","2064","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220924","GS칼텍스","셀프","2173","2023","2054","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220925","GS칼텍스","셀프","2173","2023","2054","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220926","GS칼텍스","셀프","2173","2023","2054","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220927","GS칼텍스","셀프","2173","2023","2054","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220928","GS칼텍스","셀프","2163","2013","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220929","GS칼텍스","셀프","2163","2013","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20220930","GS칼텍스","셀프","2153","2003","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20221001","GS칼텍스","셀프","2153","2003","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20221002","GS칼텍스","셀프","2153","2003","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20221003","GS칼텍스","셀프","2153","2003","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20221004","GS칼텍스","셀프","2153","2003","2044","0"
"A0001199","서울 강남구","지에스칼텍스㈜ 삼성로주유소","서울 강남구 삼성로 563 (삼성동)","20221005","GS칼텍스","셀프","2153","2003","2044","0"
