"번호","지역","상호","주소","기간","상표","셀프여부","고급휘발유","휘발유","경유","실내등유"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220524","SK에너지","셀프","0","2025","1995","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220525","SK에너지","셀프","0","2025","1995","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220526","SK에너지","셀프","0","2025","1995","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220527","SK에너지","셀프","0","2025","1995","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220528","SK에너지","셀프","0","2025","1995","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220529","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220530","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220531","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220601","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220602","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220603","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220604","SK에너지","셀프","0","2055","2025","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220605","SK에너지","셀프","0","2085","2055","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220606","SK에너지","셀프","0","2085","2055","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220607","SK에너지","셀프","0","2085","2055","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220608","SK에너지","셀프","0","2085","2085","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220609","SK에너지","셀프","0","2085","2085","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220610","SK에너지","셀프","0","2085","2085","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220611","SK에너지","셀프","0","2085","2085","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220612","SK에너지","셀프","0","2085","2085","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220613","SK에너지","셀프","0","2099","2129","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220614","SK에너지","셀프","0","2099","2129","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220615","SK에너지","셀프","0","2099","2129","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220616","SK에너지","셀프","0","2099","2129","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220617","SK에너지","셀프","0","2099","2129","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220618","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220619","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220620","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220621","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220622","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220623","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220624","SK에너지","셀프","0","2129","2159","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220625","SK에너지","셀프","0","2149","2179","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220626","SK에너지","셀프","0","2149","2179","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220627","SK에너지","셀프","0","2149","2179","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220628","SK에너지","셀프","0","2149","2179","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220629","SK에너지","셀프","0","2149","2179","0"
"A0009603","서울 강북구","에덴주유소","서울 강북구 월계로 195 (번동)","20220630","SK에너지","셀프","0","2149","2179","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220101","현대오일뱅크","셀프","1885","1579","1456","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220102","현대오일뱅크","셀프","1885","1579","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220103","현대오일뱅크","셀프","1885","1606","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220104","현대오일뱅크","셀프","1885","1579","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220105","현대오일뱅크","셀프","1885","1579","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220106","현대오일뱅크","셀프","1885","1579","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220107","현대오일뱅크","셀프","1885","1579","1419","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220108","현대오일뱅크","셀프","1885","1574","1404","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220109","현대오일뱅크","셀프","1885","1574","1404","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220110","현대오일뱅크","셀프","1885","1574","1404","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220111","현대오일뱅크","셀프","1885","1574","1404","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220112","현대오일뱅크","셀프","1885","1602","1404","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220113","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220114","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220115","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220116","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220117","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220118","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220119","현대오일뱅크","셀프","1885","1594","1424","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220120","현대오일뱅크","셀프","1905","1614","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220121","현대오일뱅크","셀프","1905","1614","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220122","현대오일뱅크","셀프","1905","1614","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220123","현대오일뱅크","셀프","1905","1614","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220124","현대오일뱅크","셀프","1905","1624","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220125","현대오일뱅크","셀프","1905","1624","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220126","현대오일뱅크","셀프","1905","1624","1444","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220127","현대오일뱅크","셀프","1905","1634","1454","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220128","현대오일뱅크","셀프","1905","1634","1454","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220129","현대오일뱅크","셀프","1905","1634","1454","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220130","현대오일뱅크","셀프","1905","1634","1454","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220131","현대오일뱅크","셀프","1905","1634","1454","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220201","현대오일뱅크","셀프","1935","1654","1474","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220202","현대오일뱅크","셀프","1935","1654","1474","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220203","현대오일뱅크","셀프","1935","1654","1474","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220204","현대오일뱅크","셀프","1935","1654","1474","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220205","현대오일뱅크","셀프","1935","1654","1474","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220206","현대오일뱅크","셀프","1935","1669","1489","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220207","현대오일뱅크","셀프","1935","1669","1489","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220208","현대오일뱅크","셀프","1935","1669","1489","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220209","현대오일뱅크","셀프","1965","1684","1504","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220210","현대오일뱅크","셀프","1965","1684","1504","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220211","현대오일뱅크","셀프","1965","1684","1504","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220212","현대오일뱅크","셀프","1965","1684","1504","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220213","현대오일뱅크","셀프","1965","1684","1504","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220214","현대오일뱅크","셀프","1965","1699","1524","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220215","현대오일뱅크","셀프","1965","1699","1524","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220216","현대오일뱅크","셀프","1965","1699","1524","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220217","현대오일뱅크","셀프","1965","1699","1524","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220218","현대오일뱅크","셀프","1985","1709","1534","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220219","현대오일뱅크","셀프","1985","1709","1534","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220220","현대오일뱅크","셀프","1985","1709","1534","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220221","현대오일뱅크","셀프","1985","1709","1534","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220222","현대오일뱅크","셀프","1985","1719","1544","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220223","현대오일뱅크","셀프","1985","1719","1544","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220224","현대오일뱅크","셀프","1985","1719","1544","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220225","현대오일뱅크","셀프","1985","1739","1564","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220226","현대오일뱅크","셀프","1985","1739","1564","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220227","현대오일뱅크","셀프","1985","1739","1564","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220228","현대오일뱅크","셀프","1985","1739","1564","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220301","현대오일뱅크","셀프","2005","1759","1584","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220302","현대오일뱅크","셀프","2005","1759","1584","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220303","현대오일뱅크","셀프","2005","1759","1584","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220304","현대오일뱅크","셀프","2035","1789","1614","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220305","현대오일뱅크","셀프","2035","1789","1614","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220306","현대오일뱅크","셀프","2035","1859","1659","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220307","현대오일뱅크","셀프","2095","1899","1699","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220308","현대오일뱅크","셀프","2095","1899","1699","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220309","현대오일뱅크","셀프","2095","1949","1749","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220310","현대오일뱅크","셀프","2125","1949","1789","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220311","현대오일뱅크","셀프","2125","1959","1819","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220312","현대오일뱅크","셀프","2175","2009","1919","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220313","현대오일뱅크","셀프","2175","2009","1919","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220314","현대오일뱅크","셀프","2175","2009","1919","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220315","현대오일뱅크","셀프","2175","2039","1959","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220316","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220317","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220318","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220319","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220320","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220321","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220322","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220323","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220324","현대오일뱅크","셀프","2215","2059","1979","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220325","현대오일뱅크","셀프","2215","2009","1944","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220326","현대오일뱅크","셀프","2215","2009","1944","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220327","현대오일뱅크","셀프","2215","2009","1944","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220328","현대오일뱅크","셀프","2215","2009","1944","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220329","현대오일뱅크","셀프","2215","2009","1944","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220330","현대오일뱅크","셀프","2215","2009","1914","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220331","현대오일뱅크","셀프","2215","2009","1914","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220401","현대오일뱅크","셀프","2215","1994","1914","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220402","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220403","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220404","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220405","현대오일뱅크","셀프","2180","1974","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220406","현대오일뱅크","셀프","2180","1974","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220407","현대오일뱅크","셀프","2180","1974","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220408","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220409","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220410","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220411","현대오일뱅크","셀프","2180","1959","1879","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220412","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220413","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220414","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220415","현대오일뱅크","셀프","2180","1954","1892","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220416","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220417","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220418","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220419","현대오일뱅크","셀프","2180","1954","1883","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220420","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220421","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220422","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220423","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220424","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220425","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220426","현대오일뱅크","셀프","2180","1954","1869","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220427","현대오일뱅크","셀프","2180","1954","1894","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220428","현대오일뱅크","셀프","2180","1954","1894","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220429","현대오일뱅크","셀프","2180","1954","1894","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220430","현대오일뱅크","셀프","2180","1954","1894","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220501","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220502","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220503","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220504","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220505","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220506","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220507","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220508","현대오일뱅크","셀프","2097","1871","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220509","현대오일뱅크","셀프","2097","1921","1836","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220510","현대오일뱅크","셀프","2127","1892","1887","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220511","현대오일뱅크","셀프","2127","1917","1917","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220512","현대오일뱅크","셀프","2127","1921","1917","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220513","현대오일뱅크","셀프","2127","1917","1917","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220514","현대오일뱅크","셀프","2157","1937","1937","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220515","현대오일뱅크","셀프","2157","1937","1937","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220516","현대오일뱅크","셀프","2157","1937","1937","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220517","현대오일뱅크","셀프","2157","1947","1957","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220518","현대오일뱅크","셀프","2157","1947","1957","0"
"A0009640","서울 강북구","현대오일뱅크(주)직영 번동셀프주유소","서울 강북구 한천로 963 (번동)","20220519","현대오일뱅크","셀프","2167","1967","1977","0"
